Name,Affiliation,Interests,Cited By,Profile URL
Ashutosh Sharma,"Associate Professor, Department of Hydrology and Joint Faculty, ICED, IIT Roorkee","Large-sample hydorlogy, Hydrological modeling, Terrestrial ecohydrology, Hydroclimatology",1934,https://scholar.google.com/citations?hl=en&user=15sE22kAAAAJ
VIPUL PRAKASH,Indian Institute of Technology Roorkee,Structural Engineering Dynamics Earthquake,1931,https://scholar.google.com/citations?hl=en&user=kcyes24AAAAJ
Dhish Kumar Saxena,"Professor, Department of Mechanical & Industrial Eng.; Mehta Family School of DS & AI, IIT …","Evolutionary Multi- and Many-objective …, ML assisted Optimization",1926,https://scholar.google.com/citations?hl=en&user=cbAvO80AAAAJ
Mohammad Adil Afroz,"Department of Physics, Indian Institute of Technology Roorkee","Perovskite Solar Cell, Polymer Solar Cell, Dye Sensitized Solar Cell, Sensor",1910,https://scholar.google.com/citations?hl=en&user=dz1IKMMAAAAJ
Nachiketa Rai,"Indian Institute of Technology Roorkee, India","Planetary Geoscience, Geochemistry, Experimental Petrology",1904,https://scholar.google.com/citations?hl=en&user=96aRbdMAAAAJ
Avirup Dasgupta,Indian Institute of Technology Roorkee,"Compact modeling, Semiconductor devices",1903,https://scholar.google.com/citations?hl=en&user=FcdmEioAAAAJ
Prakash Biswas,"Professor, Chemical Engineering, Indian Institute of Technology Roorkee",Catalysis and Chemical Reaction …,1889,https://scholar.google.com/citations?hl=en&user=ASW11owAAAAJ
Nitin Khandelwal,"Assistant Professor, Department of Hydrology, IIT Roorkee","Aqueous Geochemistry, Nano-enabled environmental remediation",1868,https://scholar.google.com/citations?hl=en&user=vRi2IdwAAAAJ
Swastika Banerjee,Indian Institute of Technology Roorkee,"Theory & computation for Battery Materials, Capacitors, Charge Carrier Transport",1865,https://scholar.google.com/citations?hl=en&user=RZXrK6cAAAAJ
SANGHARSH KUMAR Tripathi,Indian Institute of Technology Roorkee,"Agronomy, Irrigation Water Management, Agrometeorology",1865,https://scholar.google.com/citations?hl=en&user=1z57j60AAAAJ
Ankit Sharma,IIT ROORKEE,,1862,https://scholar.google.com/citations?hl=en&user=jnAFX_MAAAAJ
Sohom Chakrabarty,"Associate Professor in EED, IIT Roorkee","Control Systems, Sliding Mode Control, Observers, Reinforcement Learning based Control",1844,https://scholar.google.com/citations?hl=en&user=cTSDm04AAAAJ
Chhaya Sharma,"Professor, IIT Roorkee","Pulping/bleaching, corrosion inhibition, chemical tracers, Environmental applications and waste …",1836,https://scholar.google.com/citations?hl=en&user=qUmgx-oAAAAJ
BSS Daniel,"Professor of Metallurgical and Materials Engineering, Indian Institute of Technology Roorkee","Composite materials, metal foams",1811,https://scholar.google.com/citations?hl=en&user=wt7mbkkAAAAJ
Ravi S. Jakka,"Professor, Earthquake Engg. Dept., IIT Roorkee, India","Seismic Slope Stability, Site Characterization, Site Effects, Liquefaction&Hazard Assessment, Foundation",1792,https://scholar.google.com/citations?hl=en&user=yGXzGucAAAAJ
Sandip Banerjee,Indian Institute of Technology Roorkee,"Mathematical Biology, Mathematical Modeling",1789,https://scholar.google.com/citations?hl=en&user=7HHX9dIAAAAJ
Pyari Mohan Pradhan,"Professor, Indian Institute of Technology Roorkee","Signal Processing, Communication, Wireless Sensor Network",1776,https://scholar.google.com/citations?hl=en&user=_eIpqasAAAAJ
Roshan Lal,Indian Institute of Technology Roorkee,"Numerical Analysis, Theory of Elasticity and Vibration",1765,https://scholar.google.com/citations?hl=en&user=8xw2kOMAAAAJ
SUMIT SEN,"Prof &Head, Hydrology Dept., Joint Faculty COE in Disaster Mitigation & Management IIT …","Hillslope Hydrology, Hydrologic Monitoring & Modeling, Watershed Management",1747,https://scholar.google.com/citations?hl=en&user=8yRZrgUAAAAJ
Sachin Kumar Srivastava,Indian Institute of Technology Roorkee,"Nanoplasmonics, Nanophotonics, Nanobiophotonics, Optical biosensors, SERS",1746,https://scholar.google.com/citations?hl=en&user=7yzYnG4AAAAJ
Deepak Srivastava,"Professor, Department of Earth Sciences, Indian Institute of Techonlogy Roorkee, Roorkee","Structural Geology, Stress and Strain analyses",1735,https://scholar.google.com/citations?hl=en&user=iovevmoAAAAJ
Anjan Sil,"Professor of Metallurgical and Materials Engineering, Indian Institute of Technology Roorkee …","Energy Storage Materials, Functional Ceramics",1708,https://scholar.google.com/citations?hl=en&user=Q90WtXIAAAAJ
Siladitya Pal,"Associate Professor, IIT Roorkee","Multiscale modeling of materials, Multiphysics modeling, Fracture, Metamaterial",1696,https://scholar.google.com/citations?hl=en&user=srkoLQIAAAAJ
M. Israil,Indian Institute of Technology Roorkee,"exploration Geophysics, groundwater geophysics, environmental geophysics magnetotellurics",1695,https://scholar.google.com/citations?hl=en&user=T5SGf_cAAAAJ
sudhakar subudhi,IIT Roorkee,"heat transfer, fluid mechanics, energy systems",1678,https://scholar.google.com/citations?hl=en&user=VPTwpH8AAAAJ
Sourav Kumar Sasmal,"Assistant Professor, Indian Institute of Technology Roorkee","Nonlinear Analysis, Mathematical Modeling, Applied Mathematics, Nonlinear Dynamics",1666,https://scholar.google.com/citations?hl=en&user=j3D_FAYAAAAJ
Virendra Kumar,Indian Institute of Technology Roorkee,Health Systems,1655,https://scholar.google.com/citations?hl=en&user=ezzDp1YAAAAJ
Vidit GAUR,"Indian Institute of Technology, Roorkee","Fatigue, Fracture, FEM, CPFEM",1650,https://scholar.google.com/citations?hl=en&user=WDsfhPwAAAAJ
Dongari Yadagiri,IIT Roorkee,Organic synthesis and Catalysis,1633,https://scholar.google.com/citations?hl=en&user=sue-lSwAAAAJ
Manil T. Mohan,"Associate Professor, Department of Mathematics, IIT Roorkee","Stochastic (Partial) Differential Equations, Partial Differential Equations, Stochastic Analysis, Control Theory",1609,https://scholar.google.com/citations?hl=en&user=iivX9kMAAAAJ
Rajib Kumar Panigrahi,"Professor, ECE Department, IIT Roorkee","Radar-based remote sensing, polarimetric SAR interferometry, Radar system design and development, AI",1603,https://scholar.google.com/citations?hl=en&user=pZdpRigAAAAJ
Vivek Pancholi,"Professor, Metallurgical and Materials Engineering, IIT Roorkee","High temperature deformation, Friction stir processing, Crystallographic texture",1597,https://scholar.google.com/citations?hl=en&user=6bB6OD0AAAAJ
Dr. Kenkera Rayappa Naveen,"Assistant Professor, Department of Polymer & Process Engineering, IIT-Roorkee","Organic Materials, Polymer Science, Optoelectronic Devices",1587,https://scholar.google.com/citations?hl=en&user=NYydXiMAAAAJ
Pallavi Gupta,IIT Roorkee,"Biomaterials, Tissue engineering",1586,https://scholar.google.com/citations?hl=en&user=oS5WrjoAAAAJ
Santanu Pradhan,"Associate Professor, Indian Institute of Technology Roorkee","QD photovoltaics, organic photovoltaics, QD LED, photon up-conversion, spectroscopy",1579,https://scholar.google.com/citations?hl=en&user=gAlnlrIAAAAJ
"Dr. Pramod Kumar Sharma, Civil Engineering","Professor, Department of Civil Engineering, IIT Roorkee",flow and contaminant transport through …,1565,https://scholar.google.com/citations?hl=en&user=QbolQQcAAAAJ
Deepak Sharma,"Biosciences & Bioengineering, and Mehta Family School of DS & AI, IIT Roorkee, India","Computational Biology, Translational Bioinformatics, Medical Informatics",1554,https://scholar.google.com/citations?hl=en&user=NLblbtUAAAAJ
Akhilesh Kumar Mishra,"Indian Institute of Technology Roorkee, India","Nonlinear optics, Metamaterials, Light-matter interaction, Structured light, Plasmonic sensors",1553,https://scholar.google.com/citations?hl=en&user=hkQwT7wAAAAJ
KS Kasiviswanathan,"Associate Professor, IIT Roorkee, India","Hydrologic Modelling, Uncertainty quantification, Planning of Hydropower",1521,https://scholar.google.com/citations?hl=en&user=J7AMGk8AAAAJ
Sagarika Mukhopadhyay,"Professor of Geophysics, IIT Roorkee, India","Seismology, Seismic Prospecting, Geophysics, Tectonics",1517,https://scholar.google.com/citations?hl=en&user=XXFlYMIAAAAJ
Srinivas Kiran Ambatipudi,"Indian Institute of Technology Roorkee, India","Bovine Milk Proteomics, Lipidomics, and fat globules and their role in gut …",1499,https://scholar.google.com/citations?hl=en&user=VkaWZ6QAAAAJ
Rhythm Singh,Indian Institute of Technology Roorkee,"Renewable energy long-term planning, Solar PV applications, Solar resource variability, Power systems planning and operation",1498,https://scholar.google.com/citations?hl=en&user=olylmv8AAAAJ
Jeevanand Seshadrinath,Indian Institute of Technology Roorkee,"Electrical machines & drives, Renewable Energy, Artificial Intelligence, optimization",1468,https://scholar.google.com/citations?hl=en&user=QFyM4W4AAAAJ
Dr. Avik Bhattacharya,Associate Professor of  IIT Roorkee,"Power Electronics, FACTS, Renewal Energy",1466,https://scholar.google.com/citations?hl=en&user=jkTu5Q8AAAAJ
Binoy Krishna Patra,"Department of Physics, Indian Institute of Technology Roorkee","Quantum Chromodynamics, Quark Gluon Plasma, Heavy Quarkonium, Early Universe, AdS/CFT",1440,https://scholar.google.com/citations?hl=en&user=EsOq07oAAAAJ
Rakesh K Saunthwal,"Indian Institute of Technology Roorkee, Roorkee Uttarakhand-247667",Organic chemistry,1439,https://scholar.google.com/citations?hl=en&user=L946-Y4AAAAJ
Manish Shrikhande,"Department of Earthquake Engineering, Indian Institute of Technology Roorkee","Structural Dynamics, Inverse Problems, Reliability, Computational Mechanics, Vibration Control",1427,https://scholar.google.com/citations?hl=en&user=cfLH4HUAAAAJ
Abhisek K. Behera,"Indian Institute of Technology Roorkee, India",Control Engineering,1424,https://scholar.google.com/citations?hl=en&user=WtRP9QYAAAAJ
KS Suresh,"Indian Institute of Technology, Roorkee","Electron microscopy, Texture-Processing-Property Correlation, Shape memory alloys, Light Materials, Plastic Deformation",1418,https://scholar.google.com/citations?hl=en&user=oNkgPIYAAAAJ
Basant Yadav,"Associate Professor, Department of Water Resources Development and Management, IIT …","Managed Aquifer Recharge, Groundwater Hydrology, AI/ML Applications in Water Quality, LSWBs",1416,https://scholar.google.com/citations?hl=en&user=jhSd4hsAAAAJ
Dr Neeraj Kumar Jaiswal (P.hD-IIT Roorkee),"Department of Management Studies, Indian Institute of Technology Roorkee, India","Leadership, Innovative and Creative Behavior, Advance Quantitative Techniques in …",1402,https://scholar.google.com/citations?hl=en&user=cCWHRjEAAAAJ
MANOHAR VILADKAR,"Indian Institute of Technology Roorkee, Roorkee, India","Static and Dynamic Soil-Structure Interaction, Numerical Methods in Geomechanics, Rock Mechanics and Rock Engineering, Wind Engi",1402,https://scholar.google.com/citations?hl=en&user=PeQbViUAAAAJ
Lalita Sharma,IIT Roorkee,Atomic Physics,1392,https://scholar.google.com/citations?hl=en&user=qPPjfe4AAAAJ
Muthiah Perumal,"Professor, Indian Institute of Technology Roorkee","Flood routing, overland flow, open-channel hydraulics, rating curves",1387,https://scholar.google.com/citations?hl=en&user=SuH1ktQAAAAJ
Gnanamani Elumalai,"Associate Professor, IIT-Roorkee","Asymmetric catalysis, Organic Chemistry, Microdroplet Chemistry",1381,https://scholar.google.com/citations?hl=en&user=0uFOfK8AAAAJ
Swaminathan Anbhu,IIT Roorkee,"Computational Complex Analysis, Special Functions, Approximation Theory",1379,https://scholar.google.com/citations?hl=en&user=_sNVt8EAAAAJ
Deepak Sangroya,"Indian Institute of Technology, Roorkee",,1376,https://scholar.google.com/citations?hl=en&user=1uA8TtEAAAAJ
Dr. JP Narayan,"Professor, Earthquake Engineering, IIT Roorkee","Earthquake Engineering, seismology",1372,https://scholar.google.com/citations?hl=en&user=-8RFoTkAAAAJ
Sudip Roy (সুদীপ রায়),"Associate Professor, CSE & Joint Faculty, CoEDMM, Indian Institute of Technology Roorkee …","Algorithms, Optimization, Design Automation, ML/DL for DRR, Data Analytics for IoTs",1362,https://scholar.google.com/citations?hl=en&user=Sl3l41YAAAAJ
E. Rajasekar,Indian Institute of Technology Roorkee,"Thermal comfort, energy efficiency, day lighting, acoustics, GIS",1354,https://scholar.google.com/citations?hl=en&user=mgZ9H2YAAAAJ
Sanjeev Kumar,"Professor of Mathematics, Joint Faculty at Mehta Family School of Data Science and AI, IIT …","Mathematical Image Processing, Machine Learning, Quantum Information",1345,https://scholar.google.com/citations?hl=en&user=FWh8EFkAAAAJ
Dr. Anand Joshi,"Department of Earth Sciences, IITRoorkee","Seismology, Geophysics, Seismic Hazard, Simulation, Inversion",1342,https://scholar.google.com/citations?hl=en&user=-wqNF_YAAAAJ
Ajay Wasan,IIT Roorkee,"Quantum Optics, Quantum Computing, Atomic Physics",1340,https://scholar.google.com/citations?hl=en&user=q3OgDggAAAAJ
Pravin Gupta,Professor Earth Sciences IIT Roorkee,electromagnetic modeling data inversion,1337,https://scholar.google.com/citations?hl=en&user=0TIEmOgAAAAJ
Bulusu Anand,Indian Institute of Technology Roorkee,"Microelectronics, CMOS Circuits, Semiconductor Device Physics",1333,https://scholar.google.com/citations?hl=en&user=CouQwzMAAAAJ
arvind kumar,IIT Roorkee,"Nanostructured thin films for gas sensors, Photo detectors and Energy storage device …",1323,https://scholar.google.com/citations?hl=en&user=nYRv75IAAAAJ
Bhanu Prakash Vellanki,IIT Roorkee,,1323,https://scholar.google.com/citations?hl=en&user=UkFdeYUAAAAJ
Ankur Rajpal,"Project Scientist, Indian Institute of Technology Roorkee","Bio-waste, Wastewater and Sludge Treatment",1318,https://scholar.google.com/citations?hl=en&user=dGRGna8AAAAJ
Anjaneya Dixit,"Assistant Professor, Indian Institute of Technology Roorkee","Cementitious systems, Lightweight concrete, Sustainable construction",1307,https://scholar.google.com/citations?hl=en&user=3Civ86sAAAAJ
Shailesh Ganpule,"Associate Professor, IIT Roorkee","Impact, Blast, Ballistics, Biomechanics, Mechanics of Materials and Structures",1304,https://scholar.google.com/citations?hl=en&user=hkTkSsYAAAAJ
Amit Agarwal,"Associate Professor @CED, Joint Faculty @MFS Data Science Artificial Intelligence, IIT …","Intelligent transportation systems, Air Pollution, Public Transport, Artificial Intelligence",1299,https://scholar.google.com/citations?hl=en&user=tk33FCkAAAAJ
Shabina Khanam,Indian Institute of Technology Roorkee,"Process Integration, Energy and water conservation, Supercritical fluid extraction",1298,https://scholar.google.com/citations?hl=en&user=JPAe4kIAAAAJ
Prof. Pallavi Banerjee Chattopadhyay,"Indian Institutes of Technology Roorkee, Uttarakhand, India","Hydro-Geophysics, Hydrogeology, Aquifer modeling, Geophysical electrical method",1295,https://scholar.google.com/citations?hl=en&user=SDNMfogAAAAJ
satya prakash srivastava,"IIT Roorkee, Roorkee(India)",Electic Machines and Drives,1280,https://scholar.google.com/citations?hl=en&user=VuAHNMwAAAAJ
sushanta dutta,IIT Roorkee,"Bluff body flow, Active and passive control of flow field, Wake Dynamics, Optical measurement Techniques (PIV, Laser Schlieren)",1277,https://scholar.google.com/citations?hl=en&user=sMzx6C0AAAAJ
Sourajeet Roy,"Associate Professor, IIT Roorkee","Uncertainty quantification, stochastic analysis, polynomial chaos, electronic packaging, machine",1273,https://scholar.google.com/citations?hl=en&user=nDB-T8IAAAAJ
Jayanta Kumar Ghosh,IIT Roorkee,"Remote sensing, Geomatics",1269,https://scholar.google.com/citations?hl=en&user=WZ1SJcUAAAAJ
Rajan Arora,"Professor, Department of Applied Mathematics and Scientific Computing, IIT Roorkee","Applied Mathematics, Shock waves and invariant solutions of …",1268,https://scholar.google.com/citations?hl=en&user=zg0WIlwAAAAJ
VISHAKHA SINGH,Indian Institute of Technology Roorkee,"Structural biology, Cell and molecular biology, Biochemistry, Bioinformatics",1243,https://scholar.google.com/citations?hl=en&user=uzWpqdcAAAAJ
Sumana Ghosh,iit roorkee,multiphase flow,1229,https://scholar.google.com/citations?hl=en&user=MZR0jK8AAAAJ
Ambrish Pandey,"Assistant Professor, Indian Institute of Technology Roorkee","Turbulent Convection, Computational Fluid Turbulence",1216,https://scholar.google.com/citations?hl=en&user=NiJo0aoAAAAJ
Ramachandran CN,"Associate Professor, Department of Chemistry, Indian Institute of Technology Roorkee","Theoretical Chemistry, Computational Chemistry, Clusters, Fullerenes, nanotubes",1208,https://scholar.google.com/citations?hl=en&user=IefoGKkAAAAJ
VH Saran,Indian Institute of Technology Roorkee,"low frequency vibration, Vehicle dynamics, Human response to vibrations, Fault diagnosis of bearings",1199,https://scholar.google.com/citations?hl=en&user=MDrwba0AAAAJ
Sugata Gangopadhyay,Professor CSE IIT Roorkee,Cryptographic Boolean Functions,1199,https://scholar.google.com/citations?hl=en&user=J7_k8JEAAAAJ
Anasuya Bandyopadhyay,"Associate Professor of Polymer & process Engineering Department, IIT Roorkee","Hybrid Polymers, Energy Storage Devices, Electrocatalyst, Corrosion Resistant Polymeric Coating",1199,https://scholar.google.com/citations?hl=en&user=g5L3vEIAAAAJ
Prateek K Jha,"Professor, Department of Chemical Engineering, IIT Roorkee","Polymer Physics, Molecular Simulations, Nanotechnology, Drug Delivery",1197,https://scholar.google.com/citations?hl=en&user=SAgH8nsAAAAJ
anish kumar,IIT Roorkee,"supply chain, sustainability",1197,https://scholar.google.com/citations?hl=en&user=Wj2XFa8AAAAJ
AY Deo,"Indian Institute of Technology Roorkee, India",Experimental Nuclear Physics,1195,https://scholar.google.com/citations?hl=en&user=FDiYB48AAAAJ
Sai Ramudu,IIT Roorkee,,1190,https://scholar.google.com/citations?hl=en&user=eVcemFgAAAAJ
Pinku Roy,Indian Institute of Technology Roorkee,Condensed Matter Physics,1174,https://scholar.google.com/citations?hl=en&user=biwBiaUAAAAJ
Andallib Tariq,"Professor, Mechanical & Industrial Engineering Department, IIT Roorkee","Heat Transfer, Experimental Fluid Mechanics, Optical Techniques, Gas Turbine Blade Cooling, Thermal Contact Conductance",1173,https://scholar.google.com/citations?hl=en&user=Ju0e3icAAAAJ
Bijan Choudhury,IIT Roorkee,Bioprocess engineering,1169,https://scholar.google.com/citations?hl=en&user=p1ob7REAAAAJ
Indu Yadav,IIT Roorkee,"Mathematical Modeling, Biomaterials, Drug delivery, Vitreous Substitute, Wound healing",1165,https://scholar.google.com/citations?hl=en&user=5Xiyx_QAAAAJ
Tanmoy  Pramanik,"IIT Roorkee, Intel Corporation, The University of Texas at Austin","MRAM, Magnetic Materials & Devices, Memory Reliability, Semiconductor Device Modeling",1159,https://scholar.google.com/citations?hl=en&user=wl8G7iMAAAAJ
Krishna M. Singh,"Professor of Mechanical Engineering, IIT-Roorkee","Computational Mechanics, Computational Fluid Dynamics, Turbulence",1148,https://scholar.google.com/citations?hl=en&user=YVR2mlEAAAAJ
Dr Rajdeep Niyogi,"Professor of Computer Science and Engineering, Indian Institute of Technology (IIT) …","Automated planning, Web services composition, distributed systems, formal methods",1148,https://scholar.google.com/citations?hl=en&user=ktv_WPIAAAAJ
Sumeet Mishra,Indian Institute of Technology Roorkee,"Light weight Alloys, Deformation behavior, Crystallographic texture",1139,https://scholar.google.com/citations?hl=en&user=75E4cbcAAAAJ
P.  Bera,"Professor of Mathematics, IIT Roorkee",Hydrodynamic Stability,1131,https://scholar.google.com/citations?hl=en&user=RLJ-CJ0AAAAJ
Mohammad Abdul Shukoor,"SERB National Post Doctoral Fellow, IIT Roorkee","Metamaterials, Absorbers, Polarization converters, Power Amplifiers, Active Antennas",1131,https://scholar.google.com/citations?hl=en&user=KoFUYVoAAAAJ
GAURAV DIXIT,Indian Institute of Technology Roorkee,"Information Systems, Social Network Analysis, Machine Learning, Decision Making",1128,https://scholar.google.com/citations?hl=en&user=UgZTCyUAAAAJ
JayDev Dabas,"Professor, IIT Roorkee",Differential Equations,1127,https://scholar.google.com/citations?hl=en&user=fietXD4AAAAJ
Puneet Gupta,IIT Roorkee,"Quantum Chemistry, Transition Metals, Reaction Mechanisms, Density Functional Theory, Computational",1118,https://scholar.google.com/citations?hl=en&user=J0MQMYUAAAAJ
BVVS Pavan Kumar,IIT Roorkee,"Systems Chemistry, Active & Smart Colloids",1113,https://scholar.google.com/citations?hl=en&user=ymJnfI8AAAAJ
Ankit Bansal,"Associate Professor, IIT-Roorkee","Radiation, Combustion, Gas Dynamics, IBM, Battery Safety",1112,https://scholar.google.com/citations?hl=en&user=7bf9-4AAAAAJ
Tulika Maitra,IIT Roorkee,"Theoretical condensed matter physics, materials science",1112,https://scholar.google.com/citations?hl=en&user=KRml5zUAAAAJ
Narayan Mohanta,Indian Institute of Technology Roorkee,Condensed Matter Physics,1110,https://scholar.google.com/citations?hl=en&user=Ac3UnKAAAAAJ
Shamik Basak,Associate Professor at Indian Institute of Technology Roorkee,"Sheet metal forming, Plasticity, Failure analysis, Damage models, Laser material processing",1107,https://scholar.google.com/citations?hl=en&user=UsTnymQAAAAJ
Gupta SC,IIT Roorkee,Engineering Seismology,1100,https://scholar.google.com/citations?hl=en&user=CMJKhcQAAAAJ
Rakesh Padhan,"Indian Institute of Technology, Roorkee.",Open Macroeconomics,1099,https://scholar.google.com/citations?hl=en&user=VQ0fi1oAAAAJ
Pragya Gupta,"Indian Institute of Technology, Roorkee","cellulose nanofibers, aerogel, thermal insulation, flame retardant, building insulation",1095,https://scholar.google.com/citations?hl=en&user=kqjzVOcAAAAJ
Ashok Kumar Pachauri,"Ex Professor,IIT Roorkee and Ex Sr Consultant NDMA, MoHA GOI N Delhi","Engineering geology, Himalayan geology, Seismotectonics",1091,https://scholar.google.com/citations?hl=en&user=4pfdyAYAAAAJ
Gaurav Kumar Nayak,"Assistant Professor, IIT Roorkee","Machine Learning, Deep Learning for Computer Vision, Data-efficient deep learning, Generative AI",1086,https://scholar.google.com/citations?hl=en&user=cLCeKTkAAAAJ
Anil Kumar Gourishetty,"Professor of Physics, Indian Institute of Technology Roorkee","Experimental Nuclear Physics, Radiation Detectors, Radiation induced effects in materials",1086,https://scholar.google.com/citations?hl=en&user=f0QOQ5IAAAAJ
Dheeraj Kumar,"Assistant Professor, Indian Institute of technology (IIT) Roorkee","Machine Learning, Big Data Mining, Intelligent Transportation, Urban Analytics, Smart City",1065,https://scholar.google.com/citations?hl=en&user=zF6GWNwAAAAJ
Muntjeer Ali,Indian Institute of Technology Roorkee,… of Emerging contaminants in River Yamuna …,1063,https://scholar.google.com/citations?hl=en&user=0ufogtAAAAAJ
Subir Sen,IIT Roorkee,"Economics of risk and uncertainty, Climate Change Adaptation and Disaster Risk …, Insurance",1051,https://scholar.google.com/citations?hl=en&user=9YSg6nwAAAAJ
Varuvel Devadas,Indian Institute of Technology Roorkee,"Urban & Regional Planning, System Dynamics, Energy Systems",1050,https://scholar.google.com/citations?hl=en&user=O8bzrzwAAAAJ
aalok misra,"Professor of Physics, Indian Institute of Technology, Roorkee, India",String Theory,1047,https://scholar.google.com/citations?hl=en&user=JBP6zgMAAAAJ
Poonam Choudhary,"Faculty, Indian Institute of Technology Roorkee","Protein Biomanufacturing, Photobioreactor engineering, Algae Biofuels, Wastewater treatment",1043,https://scholar.google.com/citations?hl=en&user=n-SAkyoAAAAJ
Sanhita Das,"Assistant Professor, IIT Roorkee","Traffic Engineering, Traffic flow modelling",1024,https://scholar.google.com/citations?hl=en&user=ph2R0LsAAAAJ
Deepak Kumar Ojha,Indian Institute of Technology Roorkee,"Fast Pyrolysis of Biomass for Fuel, Ammonia Production",1023,https://scholar.google.com/citations?hl=en&user=k5Cg2NsAAAAJ
Devesh Bhimsaria,"Indian Institute of Technology, Roorkee (IITR)","Computational Biology, Bioinformatics, Genomics, Systems Biology",1017,https://scholar.google.com/citations?hl=en&user=9qpALAEAAAAJ
Nataraj Huliyar,IIT Roorkee,"Atomic and Molecular Physics, Symmetry Violations",1010,https://scholar.google.com/citations?hl=en&user=JwP1nMQAAAAJ
Rajeshwar R. Eleti,Indian Institute of Technology Roorkee,"Alloy design, Microstructure, Mechanical behavior of materials, Hydrogen embrittlement",1008,https://scholar.google.com/citations?hl=en&user=ipgScsoAAAAJ
Dr Anurag Kulshreshtha,"Indian Institute of Technology, Roorkee, Saharanpur Campus","Paper & Polymer based Packaging, Smart Packaging, Sustainability",1006,https://scholar.google.com/citations?hl=en&user=7shNki4AAAAJ
Himanshu Jain,Indian Institute of Technology Roorkee,electric power systems,1004,https://scholar.google.com/citations?hl=en&user=5c1nQ3MAAAAJ
Dr.-Ing. Kirti Bhushan Mishra,"Assistant Professor, Indian Institute of Technology, Roorkee, India","Combustion, Fire Safety, Explosion, CFD, Risk Assessment",1000,https://scholar.google.com/citations?hl=en&user=TPoUDCQAAAAJ
Sonalisa Ray,"Professor, Indian Institute of Technology Roorkee","Fracture Mechanics, UHPC, Fracture and Fatigue behaviour of UHPC",983,https://scholar.google.com/citations?hl=en&user=BgQ-TEUAAAAJ
Ravindra Pandey,"Associate Professor, IIT Roorkee",Physical Chemistry,975,https://scholar.google.com/citations?hl=en&user=47sQyxsAAAAJ
DK Nauriyal,"Dept. of Humanities & Social Scs., Indian Institute of Technology Roorkee, Roorkee","International Trade, Productivity and Efficiency, IPRs, Drug and Pharmaceutical Industry",968,https://scholar.google.com/citations?hl=en&user=9SUF78oAAAAJ
Kaustav Chatterjee,"Associate Professor, Indian Institute of Technology Roorkee","Geotechnical Engineering, Earthquake Engineering, Soil Dynamics, Geomechanics",966,https://scholar.google.com/citations?hl=en&user=LoE3w_UAAAAJ
Anubrata Dey,IIT Roorkee,"Power Electronics, Electric Drives, Renewable Energy",963,https://scholar.google.com/citations?hl=en&user=QzMvCAMAAAAJ
Kamaluddin,"Prof. Emeritus (In Memoriam), Department of Chemistry, IIT Roorkee (formerly University of …","Chemical evolution, Adsorption, Polymerisation, epoxidation",958,https://scholar.google.com/citations?hl=en&user=mPzNaPwAAAAJ
Prabhat K Mandal,"Professor, Dept. of Biosciences and Bioengineering, IIT Roorkee","L1 retrotransposon activity in health and …, Cancer Biology",958,https://scholar.google.com/citations?hl=en&user=fC7zl2oAAAAJ
Sneha Singh,"IIT Roorkee, IIT Kharagpur, University of Warwick.","Acoustics, Noise Control, Vibrations, Condition monitoring, Sound quality.",955,https://scholar.google.com/citations?hl=en&user=Gzei1RIAAAAJ
Anish Karmakar,"Associate Professor, Dept. of Metallurgical and Materials Engineering, IIT Roorkee","Structure Property correlation, Advanced Thermomechanical processing, Steels and superalloys",954,https://scholar.google.com/citations?hl=en&user=m-hfCXMAAAAJ
Mini Namdeo,"Indian Institute of Technology, Roorkee","Nanoparticles synthesis, Nanoremediation, Polymers composite, drug delivery, Protein Immbolization ....",952,https://scholar.google.com/citations?hl=en&user=maZTr9QAAAAJ
Sachin Suresh Tiwari,Indian Institute of Technology - Roorkee,Neuroscience,950,https://scholar.google.com/citations?hl=en&user=oUW9PC0AAAAJ
Dr. Sourav Das,"Professor, Metallurgical & Materials Engineering, IIT Roorkee","Alloy development, Microstructure-property correlation, H2 transportation through NG pipeline",944,https://scholar.google.com/citations?hl=en&user=PKbKQ5sAAAAJ
Sandeep Bhatt,Indian Institute of Technology Roorkee,"Structural Geology, Fault/ Lineament analysis, Field geology",930,https://scholar.google.com/citations?hl=en&user=rvRwTFgAAAAJ
Arihant Ahuja,IIT Roorkee,"Food Packaging, PLA, Shellac, BIodegradable Polymers, Waste Valorization",922,https://scholar.google.com/citations?hl=en&user=Zcd0scEAAAAJ
Sudhanshu Kumar,"Indian Institute of Technology, Roorkee","Natural Language Processing, Data Science, Machine Learning, Deep Learning",917,https://scholar.google.com/citations?hl=en&user=JFO1UQIAAAAJ
Dr. Subrata Biswas,"Assistant Professor, Department of Paper Technology, Indian Institute of Technology (IIT) …","Wastewater treatment, Adsorption, Sustainable waste management, Sustainable packaging technology",915,https://scholar.google.com/citations?hl=en&user=Wq1QR0gAAAAJ
Prakhar Misra,Indian Institute of Technology Roorkee,"remote sensing, urbanization, air pollution, urban-environment systems",913,https://scholar.google.com/citations?hl=en&user=ESzGQk0AAAAJ
Ankush Kumar,"Assistant Professor, Centre for Nanotechnology, Indian Institute of Technology (IIT), Roorkee","Neuromorphic Devices, Intelligent Sensing, Nanomaterials & Devices, Optoelectronics, AI-ML",911,https://scholar.google.com/citations?hl=en&user=zKLu-U4AAAAJ
