Name,Affiliation,Interests,Cited By,Profile URL
Dr. Ajay Singh,"Agricultural and Food Engineering Department, IIT Kharagpur, India","Natural Resources Management, Agricultural Water Management, Irrigation, Hydrology, Groundwater",36012,https://scholar.google.com/citations?hl=en&user=wg3NBd8AAAAJ
Nihar Jana,"Department of Bioscience and Biotechnology, Indian Institute of Technology, Kharagpur",Neuroscience,23899,https://scholar.google.com/citations?hl=en&user=Tr9AtEcAAAAJ
Mahitosh Mandal,"Professor, School of Medical Science and Technology,Indian Institute of Technology …",Cancer Biology,22509,https://scholar.google.com/citations?hl=en&user=kKOBFC0AAAAJ
Ramesh Garg,"Professor, E & ECE, IIT Kharagpur","Electromagnetics, antennas, microwave circuits",21854,https://scholar.google.com/citations?hl=en&user=AZ_2uckAAAAJ
Sudip Misra,"FACM, FIEEE, FAAIA, FNAE, FNASc, FIET, INAE Chair Professor, IIT Kharagpur","Intelligent Sensing, Wireless Sensor Networks, Internet of Things",21628,https://scholar.google.com/citations?hl=en&user=h33l-A8AAAAJ
Suman Chakraborty,"Professor of Mechanical Engineering, Indian Institute of Technology Kharagpur","Microfluidics and Nanofluidics, Interfacial Phenomena and Phase Change, Biomedical Engineering, Medical Diagnostics",21120,https://scholar.google.com/citations?hl=en&user=2RQrq70AAAAJ
ChandraSekhar Tiwary,"Metallurgical and materials engineering, Indian Institute of Technology, Kharagpur, India",Materials,21107,https://scholar.google.com/citations?hl=en&user=1Ji-DbkAAAAJ
Debabrata Das,"Former Professor of Biotechnology,Indian Institute of Technology Kharagpur","biohydrogen, biohythane, microbial fuel cell, microalgae, phenol",20626,https://scholar.google.com/citations?hl=en&user=gU6HKm4AAAAJ
solomon sudheer,Indian Institute of Technology Kharagpur,Artificial intelligence & Machine Learning,20445,https://scholar.google.com/citations?hl=en&user=rkzyhAcAAAAJ
Anjali Pal,"Department of Civil Engineering, Indian Institute of Technology Kharagpur - 721302, India","Adsorption, Adsolubilization, Catalysis, Advanced oxidation process, Wastewater treatment",19569,https://scholar.google.com/citations?hl=en&user=tRNoehAAAAAJ
Dhrubes Biswas,"Professor of Electronics, Indian Institute of Technology, Kharagpur","Semiconductor devices, health delivery",19478,https://scholar.google.com/citations?hl=en&user=M3iwPc4AAAAJ
Ashok Kumar Gupta,"Professor (HAG) , Dept. of Civil Engg., Ex. Head, School of Water Resources, IIT Kharagpur","Water and Wastewater treatment, Wastewater recycling and reuse, Urban Environmental Planning, Water",18913,https://scholar.google.com/citations?hl=en&user=TgOX6jsAAAAJ
Sirshendu De,"Professor, Department of Chemical Engineering, Indian Institute of Technology Kharagpur","Membrane Separation, Transport Phenomena",18259,https://scholar.google.com/citations?hl=en&user=f2XnhOMAAAAJ
DR. RAMKRISHNA SEN,"Professor & Former Head, Department of Biotechnology, IIT Kharagpur, WB 721302, India","Process Biotechnology, Biorefinery with carbon capture & waste …, Biosurfactants & Biopolymers, Algal Biofuels & Bior",16927,https://scholar.google.com/citations?hl=en&user=FhCZ9AsAAAAJ
Rintu Banerjee,IIT Kharagpur,"Biotechnology, Food Engineering, Downstream Processing, EVOP",16489,https://scholar.google.com/citations?hl=en&user=o6JC0f4AAAAJ
Kumar Biradha,"Professor of Chemistry, Indian Institute of Technology, Kharagpur","Crystal engineering, Polymorphism, Coordination polymers, Porous materials, Crystallography",15874,https://scholar.google.com/citations?hl=en&user=KyFhOEgAAAAJ
Dipak khastgir,"Rubber Technology Centre,Indian Institute Of Technology,Kharagpur",,15121,https://scholar.google.com/citations?hl=en&user=apprCiUAAAAJ
Soumya K. Ghosh,"Indian Institute of Technology Kharagpur, India","Spatial Data Science, Cloud Computing, Fog and Edge Computing, IoT",14942,https://scholar.google.com/citations?hl=en&user=wTtdGd4AAAAJ
Debdeep Mukhopadhyay,"Professor (FIEEE, FNA, FASc, FNAE), Dept of Computer Science and Engineering, IIT …","Side Channel Analysis, Hardware Security, Computer Architecture, Fault Tolerance, Hardware",14621,https://scholar.google.com/citations?hl=en&user=lfhvrhYAAAAJ
Debabrata Pradhan,"Professor, Materials Science Centre, Indian Institute of Technology Kharagpur","Materials Chemistry, Nanomaterials, Energy generation and storage",14558,https://scholar.google.com/citations?hl=en&user=MpTQVj0AAAAJ
Samit K Ray,"Department of Physics, IIT Kharagpur","Semiconductor, SiGe, Nanostructures, Si heterostructures",14317,https://scholar.google.com/citations?hl=en&user=O4WvnJ4AAAAJ
Abhijit Mukherjee,"Professor, IIT Kharagpur, India","Hydrogeology, Water policy, Gesocience, Contamination, Numerical modeling",14150,https://scholar.google.com/citations?hl=en&user=2W0C2EcAAAAJ
Narayan Chandra Das,"Professor, Indian Institute of Technology, Kharagpur","Polymer nanocomposites, nanomaterials, Self-healing materials, food packaging, green technology",14076,https://scholar.google.com/citations?hl=en&user=J7JvuU8AAAAJ
Professor HN Mishra,Indian Institute of Technology Kharagpur,Food Science & Technology,13700,https://scholar.google.com/citations?hl=en&user=I3Tfd5oAAAAJ
Prof. Debapriya Das,"Emeritus Professor of Electrical Engineering, Indian Institute of Technology, Kharagpur","Distribution Systems, Microgrid, Distributed Generation",13610,https://scholar.google.com/citations?hl=en&user=yZj2uFYAAAAJ
Pabitra Mitra,"Professor of Computer Science and Engineering, Indian Institute of Technology Kharagpur","Machine learning, pattern recognition, data mining, information retrieval",13463,https://scholar.google.com/citations?hl=en&user=5bXSZPYAAAAJ
Prasanta Kumar Das,Indian Institute of Technology Kharagpur,"iMultiphase flow, Heat transfer and Fluid dynamics, Thermo hydraulics of nuclear reactors, Instrumentation, CFD for multiphase f",13044,https://scholar.google.com/citations?hl=en&user=cHWNjfgAAAAJ
Dr. Madan Kumar Jha,"Professor(HAG) of Subsurface Hydrology, Indian Institute of Technology Kharagpur, West …","Groundwater Modeling, Integrated Water Management, Rainwater Harvesting, Artificial Recharge, Seawater Intrusion",12997,https://scholar.google.com/citations?hl=en&user=5cQpKxgAAAAJ
Prof. BC Meikap,"Professor , Department of Chemical Engineering, IIT Kharagpur",IIT Kharagpur,12925,https://scholar.google.com/citations?hl=en&user=GNM21DsAAAAJ
Suneel Kumar Srivastava,"Professor of Chemistry, Indian Institute of technology, Kharagpur, India","polymers, nanomaterials, W–Mo nanoalloy, blend",12573,https://scholar.google.com/citations?hl=en&user=cWzcKJoAAAAJ
Ashraf Alam,IIT Kharagpur,"Educational Technology, Mathematics Education, Teacher Education, Educational Psychology, Pedagogy",12517,https://scholar.google.com/citations?hl=en&user=otpzbu0AAAAJ
Rudra Prakash Pradhan,Professor at IIT-KGP,"Econometrics, Data Science and Analytics, Optimization Modelling, Quantitative Finance",12314,https://scholar.google.com/citations?hl=en&user=J1WUN4EAAAAJ
"SURJYA KANTA PAL (Recipient of JC Bose grant; Prof NK Roy Chair Professor) FNAE, FNASc",Dean R&D;  Professor (HAG) of Mech. Engg. IIT Kharagpur; Former Lord Kumar …,"AI/ML in Manufacturing, BCI in Manuf, Expt and Num Analyses in Manuf, Ultrafast Cooling Methods",12147,https://scholar.google.com/citations?hl=en&user=rj8w-HgAAAAJ
Niloy Ganguly,"Department of CSE, Indian Institute of Technology, Kharagpur","Artificial Intelligence, NLP, Network Science, Machine Learning, Social Computing",12114,https://scholar.google.com/citations?hl=en&user=hCbFmUUAAAAJ
Nikhil Kumar Singha,"Professor, Rubber Technology Centre, Indian Institute of Technology Kharagpur","Tailor-made specialty polymers via controlled …, Preparation of block, graft copolymers, electro-a",11810,https://scholar.google.com/citations?hl=en&user=-OTlvK8AAAAJ
Sanat Kumar Roy,"Professor of Metallurgical Engineering Department, IIT Kharagpur","Extractive metallurgy, corossion engineering, metallurgical thermodynamics",11726,https://scholar.google.com/citations?hl=en&user=-egLm34AAAAJ
Shamik Chowdhury,"Associate Professor, Indian Institute of Technology Kharagpur","Environmental Engineering, Environmental Nanotechnology, Heterogeneous Photocatalysis, Materials",11364,https://scholar.google.com/citations?hl=en&user=eZpUOUsAAAAJ
Nirupama Mallick,"Professor of Agricultural & Food Engineering, Indian Institute of Technology Kharagpur",algal biotechnology,10964,https://scholar.google.com/citations?hl=en&user=UOHVrvAAAAAJ
Dr. Mantu Kumar Mahalik,"Associate Professor of Economics, Department of Humanities & Social Sciences, IIT …","resources and energy economics, international finance and housing economics",10765,https://scholar.google.com/citations?hl=en&user=D2QoDN8AAAAJ
Aurobinda Routray,"Professor, Department of Electrical Engineering, IIT Kharagpur",signal processing and embedded systems,10724,https://scholar.google.com/citations?hl=en&user=VYAwEGUAAAAJ
Narendra Raghuwanshi,"Professor, Agricultural & Food Engineering, IIT Kharagpur","Watehsed Modelling, Irrigation, Water Management",10702,https://scholar.google.com/citations?hl=en&user=tlqvYXUAAAAJ
Dr. Santanu Dhara,"Professor, School of Medical Science and Technology, IIT Kharagpur",BioMaterials and Tissue Engineering,10606,https://scholar.google.com/citations?hl=en&user=RxBm3SsAAAAJ
Jayanta Bhattacharya,Indian Institute of Technology Kharagpur,"Mining, Green Materials, Environmental Nanotechnology, Industrial Ecology, Law",10563,https://scholar.google.com/citations?hl=en&user=7L8e1pQAAAAJ
Avinash Sinha,"Professor of Electrical Engineering, IIT Kharagpur",Electrical engineering and Energy,10445,https://scholar.google.com/citations?hl=en&user=vXdayQ4AAAAJ
Prof. Tapan Kumar Nath,"Professor, Dept. of Physics, IIT Kharagpur","Magnetism, Superconductivity, Spintronics, Multiferroics and Strongly Correlated Systems, Supercapacitors",10353,https://scholar.google.com/citations?hl=en&user=gE4PpEsAAAAJ
Anil K. Gupta,IIT Kharagpur,"Paleoceanography, Paleoclimatology, Indian monsoon",10126,https://scholar.google.com/citations?hl=en&user=7OTAsokAAAAJ
Ashok Kumar Pradhan,"Professor, Electrical Engineering, IIT Kharagpur","Power System Protection, Power System Monitoring",9879,https://scholar.google.com/citations?hl=en&user=WjhBoTYAAAAJ
Santi M Mandal,"Department of Bioscience and Biotechnology, Indian Institute of Technology Kharagpur","Drug design, synthesis and therapy",9877,https://scholar.google.com/citations?hl=en&user=IF9YqBYAAAAJ
Susanta Banerjee,"Professor (HAG) & Institute Chair Professor, Materials Science Centre, IIT Kharagpur","Polymeric Materials, Gas separation, Proton exchange membranes, Fluorinated polymers, Phosphorous containing polymers",9799,https://scholar.google.com/citations?hl=en&user=27V8W6sAAAAJ
CR RAJ,Indian Institute of Technology Kharagpur,"Functional materials, Energy conversion & storage, Metal-air & metal-ion batteries, Supercapacitor",9788,https://scholar.google.com/citations?hl=en&user=zpB9DusAAAAJ
NILMONI SARKAR,"Professor, Department of Chemistry, IIT Kharagpur",Physical Chemistry,9710,https://scholar.google.com/citations?hl=en&user=K8Bfe1QAAAAJ
Prem Prakash Srivastav,"Professor of Food Technology, Indian Institute of Technology, Kharagpur, India","Product Development, Bioactive and Nutraceuticals Extraction, Processing Machineries Development",9646,https://scholar.google.com/citations?hl=en&user=4ovKDlAAAAAJ
Subhasish Basu Majumder,"Professor, Materials Science Center, IIT Kharagpur","Ceramic gas sensors, Li ion batteries, multiferroics, ferroelectric thin films, fiber reinforced",9637,https://scholar.google.com/citations?hl=en&user=TT2ILuAAAAAJ
Jyotsna Dutta Majumdar,Indian Institute of Technology Kharagpur,"surface engineering, laser materials processing",9632,https://scholar.google.com/citations?hl=en&user=zJ1MwykAAAAJ
Jhareswar Maiti,"Professor (HAG), Industrial & Systems Engineering, IIT Kharagpur","Human-centric risk-aware analytics, safety, quality, maintenance, resilient systems",9194,https://scholar.google.com/citations?hl=en&user=fu7T208AAAAJ
Purnima Singh,IIT Kharagpur,Nuclear Physics,9030,https://scholar.google.com/citations?hl=en&user=FHE6WmoAAAAJ
Jayanta Das,"Professor at Metallurgical and Materials Engineering, IIT Kharagpur","Metastable and nanostructured alloys, Nonequlibrium processing, Mechanical behaviour, Structure property relationship",8880,https://scholar.google.com/citations?hl=en&user=zEYiL74AAAAJ
Rajat Subhra Chakraborty,"Susanta Kumar Gupta Chair Professor, Dept. of CSE, IIT Kharagpur, India - 721302","Hardware Security, Electronic Design Automation, VLSI, Digital Image Forensics",8793,https://scholar.google.com/citations?hl=en&user=ITIg9kkAAAAJ
Hifjur Raheman,"Indian Institute of Technology, Kharagpur","Farm machinery, biofuels, robotics and automation in agriculture, renewable energy in agriculture",8768,https://scholar.google.com/citations?hl=en&user=JuwYddYAAAAJ
Animesh Mukherjee,"Professor of Computer Science, IIT Kharagpur, FNAE, Distinguished Member, ACM","Language dynamics, Complex systems and networks, web social media",8708,https://scholar.google.com/citations?hl=en&user=lf7-deEAAAAJ
Ajoy Kumar Ray,"Professor of Electronics and Electrical Communications Engineering, IIT Kharagpur","Image Processing, Pattern Recognition, Machine Intelligence",8522,https://scholar.google.com/citations?hl=en&user=D3auwXwAAAAJ
Shiv Brat Singh,"Professor of Metallurgical and Materials Engineering, Indian Institute of Technology …","Physical Metallurgy of steels, Phase Transformations, Thermomechnical simulation",8384,https://scholar.google.com/citations?hl=en&user=K-fTZJYAAAAJ
Sumantra Mandal,"Professor, Department of Metallurgical and Materials Engineering, IIT Kharagpur","Alloy Development, Thermo-mechanical Processing, Microstructure Engineering, Corrosion",8325,https://scholar.google.com/citations?hl=en&user=pAfjU4sAAAAJ
DK Pratihar,"Professor of Mechanical Engineering, Indian Institute of Technology Kharagpur, Kharagpur …","Robotics, Soft Computing, Manufacturing Science",8311,https://scholar.google.com/citations?hl=en&user=gW4Q_7UAAAAJ
Saptarshi Ghosh,"Department of CSE, Indian Institute of Technology Kharagpur, India","Computational Social Science, Legal analytics, Algorithmic bias and fairness",8234,https://scholar.google.com/citations?hl=en&user=7TmKZv0AAAAJ
Bhanu Bhusan Khatua,"Professor, Indian Institute of Technology Kharagpur","Energy Harvesting and Storage, Supercapacitors, Polymer Blends, Nanocomposites",8219,https://scholar.google.com/citations?hl=en&user=KaYk8oIAAAAJ
Shamik Sural,"Professor, Dept. of Computer Science & Engineering, Indian Institute of Technology …","Computer Security, Machine Learning Applications",8177,https://scholar.google.com/citations?hl=en&user=zmtaYLIAAAAJ
Kalyan Kumar Ray,"Professor of Meatallurgical and Materials Engineering Department, Indian Institute Of …","Deformation, Fracture, Fatigue, steel",7997,https://scholar.google.com/citations?hl=en&user=elNThIkAAAAJ
Pawan Goyal,"Professor, Computer Science and Engineering, IIT Kharagpur","Sanskrit Computational Linguistics, Natural Language Processing, Information Retrieval",7870,https://scholar.google.com/citations?hl=en&user=F14FHsIAAAAJ
Sudipto Ghosh,"Professor of Metallurgical & Materials Engg,IIT Kharagpur",computational material science,7664,https://scholar.google.com/citations?hl=en&user=O3wRZzwAAAAJ
Bhrigu Nath Singh,"Professor of Aerospace Engineering, Indian Institute of Technology Kharagpur","Composite Structures, Aerospace Structures, Uncertainty Quantification",7656,https://scholar.google.com/citations?hl=en&user=wwjYPDMAAAAJ
Rahul Mitra,"Professor of Metallurgical and Materials Engineering, Indian Institute of Technology …","Metal and Ceramic Matrix Composites, High temperature materials, Nanomaterials, Mechanical behavior",7558,https://scholar.google.com/citations?hl=en&user=8uhvxucAAAAJ
Indranath Chakraborty,"Assistant Professor, School of Nano Science and Technology, IIT Kharagpur","Nanoclusters, Hybrid Nanomaterials, Healthcare Nanotechnology, Catalysis",7545,https://scholar.google.com/citations?hl=en&user=76nWh7YAAAAJ
ADRIJIT GOSWAMI,"Professor, Department of Mathematics, IIT Kharagpur, India","Inventory Control, Supply Chain Management, Database, Data Mining, Cryptography and network security",7514,https://scholar.google.com/citations?hl=en&user=_nYA6G8AAAAJ
Krothapalli Sreenivasa Rao,"Professor, Department of Computer Science and Engineering, IIT Kharagpur","Speech Processing, Signal Processing, Multimedia Signal Processing, Machine Learning and Pattern Recognition",7391,https://scholar.google.com/citations?hl=en&user=TATEL2EAAAAJ
Somnath  Bhattacharyya,"Mathematics, Indian Institute of Technology Kharagpur",,7370,https://scholar.google.com/citations?hl=en&user=yea4DqkAAAAJ
Tridib Kumar Goswami,"Professor of Agricultural and Food Engineering, IIT Kharagpur","Food Science and Technology, Food Engineering, Cold storage, CA/MA storage, grinding",7297,https://scholar.google.com/citations?hl=en&user=P0tvvqYAAAAJ
Dr. Sudip K. Ghosh,"Professor, Department of Bioscience and Biotechnology, IIT Kharagpur","Molecular and Cellular Parasitology, Plant Molecular biology, Biomaterials : Nano Technology, Drug",7264,https://scholar.google.com/citations?hl=en&user=9dmU414AAAAJ
Damodar Suar,Indian Institute of Technology Kharagpur; KIIT DU Bhubaneswar,"Social and Organizational Psychology, Neuropsychology",7255,https://scholar.google.com/citations?hl=en&user=Yf2de4EAAAAJ
Ashish K. Nath,"IIT Kharagpur, RRCAT Indore, BARC Mumbai",Laser Material Processing,7255,https://scholar.google.com/citations?hl=en&user=x4d3kg8AAAAJ
"Bhabani S. Das, PhD","Agricultural and Food Engineering Department, IIT Kharagpur","Digital soil mapping, Reflectance spectroscopy, Hyperspectral remote sensing, Contaminant transport",7210,https://scholar.google.com/citations?hl=en&user=oEvfFMYAAAAJ
Koel Chaudhury,"Professor, Indian Institute of Technology Kharagpur","Non-invasive biomarkers and sensors, Respiratory disorders, Women's health, Metabolomics",7210,https://scholar.google.com/citations?hl=en&user=qafn3S0AAAAJ
Debashis Ray,"Professor of Chemistry, Indian Institute of Technology, Kharagpur, India","Inorganic Chemistry, Coordination Chemistry, Coordination Clusters, Multinuclear Complexes",7196,https://scholar.google.com/citations?hl=en&user=n_a3sVsAAAAJ
Mukunda Dev Behera,"Chairperson, Geospatial Academy; Chairperson, AI Enabled Geological & Mining Systems …","Geospatial Modeling, Ecological Climatology, Forest Informatics, C Accounting, Nature Based Solution",7186,https://scholar.google.com/citations?hl=en&user=JbCyhMcAAAAJ
Mangal Roy,"Professor, Department of Metallurgical and Materials Engineering, IIT Kharagpur","Orthopaedic Biomaterial, Calcium phosphate, Coating, Drug delivery, Bone remodelling",7103,https://scholar.google.com/citations?hl=en&user=NX61aLUAAAAJ
Madhab C. Das,"Professor, Department of Chemistry, IIT Kharagpur, INDIA","Porous MOFs, Porous HOFs, Coordination Polymer, Inorganic Chemistry",6936,https://scholar.google.com/citations?hl=en&user=DLxduRMAAAAJ
Sudhirkumar Barai,"Director- BITS Pilani, Pilani Campus and Professor, Deparment of Civil Engineering, IIT …","Concrete Technology, Structural Health Monitoring, Computation Intelligence Applications, Recycled",6883,https://scholar.google.com/citations?hl=en&user=T2t0d1wAAAAJ
Somsubhra Chakraborty,"Associate Professor, Agricultural & Food Engineering Department, IIT Kharagpur","Soil Science, Soil Sensors, Soil Image Analysis, Machine Learning",6866,https://scholar.google.com/citations?hl=en&user=AkE_7XAAAAAJ
Soumitra Paul,"Indian Institute of Technology Kharagpur, (TU Delft and IIT Kharagpur)","machining, grinding, non-conventional manufacturing, coating",6769,https://scholar.google.com/citations?hl=en&user=AFOq-YQAAAAJ
Amiya R Mohanty,"Indian Institute of Technology Kharagpur, BIS Standardization Chair Professor","Noise, Vibration, Condition Monitoring, Motor Current, Underwater Acoustics",6725,https://scholar.google.com/citations?hl=en&user=Lac3uYYAAAAJ
Shivendu Ranjan,"Assistant Professor, Indian Institute of Technology Kharagpur","Biomaterials, Regenerative Medicine, NanoMedicine",6724,https://scholar.google.com/citations?hl=en&user=YbifoBIAAAAJ
Karabi Das,"Professor  of Metallurgical and Materials Engineering, IIT Kharagpur",Synthesis and characterization of materials,6713,https://scholar.google.com/citations?hl=en&user=KP9gn4MAAAAJ
Dr  SC  PRADHAN,"Associate Professor Aerospace Engineering Department IIT Kharagpur, WB, India 721302","Aerospace Structures, Non local elasticity, FEM, Fracture Mechanics, Composite Material",6692,https://scholar.google.com/citations?hl=en&user=Ay5C4NsAAAAJ
Sudha Goel,"Professor, Environmental Engineering, IIT Kharagpur","Environmental Engineering, water quality and treatment, solid waste management, biodegradation of organics, e-waste",6664,https://scholar.google.com/citations?hl=en&user=YQr5dccAAAAJ
Dr. Dhrubes Biswas,"Department of Electronics and Electrical Communication Engineering, Indian Institute of …","Semiconductor devices, health delivery, compound semiconductor heterostructures",6526,https://scholar.google.com/citations?hl=en&user=OJ39-IwAAAAJ
Chandranath Chatterjee,"Professor (Hydrology and Water Resources), IIT Kharagpur","Flood risk analysis, Flood forecasting using AI/ML, Climate change impact, UAV applications",6377,https://scholar.google.com/citations?hl=en&user=3wMSIbIAAAAJ
Arun Kumar Samantaray,"Professor, Department of Mechanical Engineering, Indian Institute of Technology, Kharagpur","Systems and Control, Bond Graph, Industrial Automation, Rotor Dynamics, Vehicle Dynamics",6340,https://scholar.google.com/citations?hl=en&user=VN5v_JEAAAAJ
Swagata Dasgupta,"Professor, Department of Chemistry, IIT Kharagpur, INDIA",Protein Chemistry,6283,https://scholar.google.com/citations?hl=en&user=bzN30wcAAAAJ
Somnath Bharadwaj,"Professor of Physics, IIT Kharagpur","Astrophysics, Cosmology",6283,https://scholar.google.com/citations?hl=en&user=Q1xDkQYAAAAJ
Rabindra Kumar Pradhan,"Professor, Department of Humanities and Scoial Sciences, Indian Institute of Technology","positive psychology, health psychology, organisational psychology, social psychology, organisational behaviour",6210,https://scholar.google.com/citations?hl=en&user=hVApTq4AAAAJ
Goutam Saha,"Professor, Dept. of Electronics & ECE,IIT Kharagpur","Biomedical Signal Processing, Speech / Audio Signal Processing, Pattern Recognition",6202,https://scholar.google.com/citations?hl=en&user=rVz2ANcAAAAJ
MC Ray,"Professor Mechanical Engineering, Indian Institute of Technology, Kharagpur, India","Smart Materials and structures, Flexoelectricity, Micromechanics, Carbon Nanotube Reinforced Composites, Active Control",6034,https://scholar.google.com/citations?hl=en&user=5DdMpIUAAAAJ
Santanu Chattopadhyay,"Professor, Rubber Technology Centre,  IIT Kharagpur, Kharagpur","Rubber, Polymer Science and Engineering, SMART Materials, Molecular Simulation, Biomaterials",5996,https://scholar.google.com/citations?hl=en&user=fhr5cQ4AAAAJ
Rajendra Singh,"Professor, Agricultural & Food Engineering Department, Indian Institute of Technology …","Hydrology, Irrigation, Climate Change",5935,https://scholar.google.com/citations?hl=en&user=rsveKgEAAAAJ
Ananta Kumar Ghosh,"Professor of Biotechnology, Indian Institute of Technology","Molecular virology, Immunology, Recombinant DNA Technology, Antimicrobial peptides, parasitology",5916,https://scholar.google.com/citations?hl=en&user=bwicHaUAAAAJ
Sujit Kumar Dash,"Professor of Civil Engineering, Indian Institute of Technology Kharagpur",Geotechnical engineering,5904,https://scholar.google.com/citations?hl=en&user=On5P_4oAAAAJ
Tapas Laha,Indian Institute of Technology Kharagpur,"Structural Nanocomposites, Metallic glasses, Surface Engineering & Coating, Interfacial Phenomena",5884,https://scholar.google.com/citations?hl=en&user=ry6FGOUAAAAJ
Anupam Basu,"Professor, Indian Institute of Technology, Kharagpur","Natural Language Technology, Assistive Technology, Cognitive Systems",5805,https://scholar.google.com/citations?hl=en&user=AMidPUMAAAAJ
Kinsuk Naskar,"Professor and Head, Rubber Technology Centre and Institute Chair Professor, IIT Kharagpur …","Rubber and TPEs, Self healing, Shape memory, Sustainability, Vitrimer",5607,https://scholar.google.com/citations?hl=en&user=DPbNGlcAAAAJ
Golok Nando,Indian Institute of Technology Kharagpur,"Rubber Technology, Polymer blends and alloys, TPEs and TPVs, Polymer processing and Characterization, Rubber Nano composites",5576,https://scholar.google.com/citations?hl=en&user=Ww0hdScAAAAJ
Siddhartha Das,"Professor of Metallurgical and Materials Engineering, Indian Institute of Technology …","Nanomaterials, Characterization of Materials, Electrochemistry, Composite Materials, Physical Metallurgy",5567,https://scholar.google.com/citations?hl=en&user=LgACrjMAAAAJ
S Dutta Gupta,"Agricultural and Food Engineering Department, IIT Kharagpur","Plant tissue Culture Engineering, Plant Image Analysis, Imapct of LED on Plant Morphogenesis",5562,https://scholar.google.com/citations?hl=en&user=MGASPqIAAAAJ
RAJIB MALL,"Professor of Computer Science, IIT, Kharagpur",Program analysis and Testing,5484,https://scholar.google.com/citations?hl=en&user=dt2fhqYAAAAJ
Dr Manab Kumar Das,"Professor, Indian Institute of Technology Kharagpur","Fluid Mechanics, Heat Transfer, Numerical Simulation, Turbulence Modeling",5460,https://scholar.google.com/citations?hl=en&user=5c2ZG5EAAAAJ
Rabibrata Mukherjee,"Professor, Department of Chemical Engineering, IIT Kharagpur","Soft Lithography, Dewetting, Thin Film Instability, Colloidal Self Assembly, Liquid Crystal Thin Films",5326,https://scholar.google.com/citations?hl=en&user=ecalMYAAAAAJ
Debdoot Sheet,"Associate Professor, EE, Indian Institute of Technology Kharagpur, India","Deep Learning, Medical Imaging, Data Compression, Digital Health",5290,https://scholar.google.com/citations?hl=en&user=x-0vLSsAAAAJ
Aparabal Kumar,"Research Scholar, Materials Science Centre, Indian Institute of Technology Kharagpur, India","Thermoelectrics, Compound Semiconductors, Energy Materials",5257,https://scholar.google.com/citations?hl=en&user=oyixAE8AAAAJ
Bharath H Aithal,Indian Institute of Technology Kharagpur,"Built Environment, Remote sensing, GIS, Urban Modelling, Environmental Sciences",5215,https://scholar.google.com/citations?hl=en&user=j-trcFUAAAAJ
Sangeeta Sahney,"Professor, Vinod Gupta School of Management, IIT kharagpur, West Bengal, India","Quality Management, Marketing",5189,https://scholar.google.com/citations?hl=en&user=08W5xrgAAAAJ
Professor Trilochan Sahoo,"Dept. of Ocean Engineering and Naval Architecture, IIT Kharagpur","Marine Hydrodynamics, Hydroelasticity, Applied Mathematics, Coastal Engineering, Ocean Engineering",5171,https://scholar.google.com/citations?hl=en&user=OkwQ5M4AAAAJ
Pinaki Sar,"Professor, Indian Institute of Technology Kharagpur, Kharagpur, India","Environmental microbiology, bioremediation, metagenomics",5121,https://scholar.google.com/citations?hl=en&user=tV8YrpQAAAAJ
Damodar Maity,Indian Institute of Technology Kharagpur,"Computational Mechanics, Structural engineering, Dam engineering, Bamboo reinforced concrete",5105,https://scholar.google.com/citations?hl=en&user=BbUFPjYAAAAJ
Narayan C. Pradhan,"Professor of Chemical Engineering, Indian Institute of Technology, Kharagpur - 721302 …",,5099,https://scholar.google.com/citations?hl=en&user=JZkEuD0AAAAJ
Sukanta Kumar Dash,"Professor, Mechanical Engineering, Indian Institute of Technology Kharagpur","Computational Fluid Dynamics, Heat Transfer, Turbulence, Computational Methods, Thermodynamics",5076,https://scholar.google.com/citations?hl=en&user=EXJxOmUAAAAJ
Abir Das,Associate Professor at IIT Kharagpur,"Computer Vision, Machine Learning, Efficient Deep Learning, Video Understanding, Domain Adaptation",5054,https://scholar.google.com/citations?hl=en&user=L4yEk2UAAAAJ
Sudipto Chakraborty,"Professor of Chemical Engineering, IIT Kharagpur","Heat Transfer Enhancement, Ultrafast Cooling, Modelling and Simulation, Carbon base nano-materials",5053,https://scholar.google.com/citations?hl=en&user=oj_8dIgAAAAJ
Jayanarayanan Kuttippurath,Indian Institute of Technology Kharagpur,"Atmospheric Chemistry, Climate Change, Stratospheric Ozone, Antarctic Ozone Hole",5038,https://scholar.google.com/citations?hl=en&user=_EsgCugAAAAJ
Atasi Mohanty,"Rekhi Centre of Excellence for the Science of Happiness, IIT Kharagpur, INDIA","Pedagogy, Education for Sustainability, Psychology",5020,https://scholar.google.com/citations?hl=en&user=O4q3AaUAAAAJ
Sagar Kumar,Student at Indian Institute of Technology Kharagpur,"Machine learning, Operational Research, Data Science, Artificial Intelligence",5002,https://scholar.google.com/citations?hl=en&user=8CmM9yEAAAAJ
Subhransu Roy,"Professor of Mechanical Engineering, Indian Institute of Technology Kharagpur","Heat transfer, Laser processing",4981,https://scholar.google.com/citations?hl=en&user=jKV9dZkAAAAJ
Sudipta Mukhopadhyay,"Professor of Electronics and ECE, IIT Kharagpur",Medical Image Processing,4973,https://scholar.google.com/citations?hl=en&user=3WXaNHMAAAAJ
